35,101	1,6725	-644,5	NAN	
35,201	1,6785	-647,5	NAN	
35,301	1,6845	-649	NAN	
35,401	1,6905	-651	NAN	
35,501	1,6935	-652,5	NAN	
35,601	1,698	-654	NAN	
35,701	1,6995	-655	NAN	
35,801	1,701	-655,5	NAN	
35,901	1,7025	-656	NAN	
36,001	1,7025	-656	NAN	
36,101	1,7025	-656,5	NAN	
36,201	1,7025	-656,5	NAN	
36,301	1,701	-656,5	NAN	
36,401	1,6995	-656,5	NAN	
36,501	1,701	-657	NAN	
36,601	1,7025	-656,5	NAN	
36,701	1,7025	-657	NAN	
36,801	1,7025	-657	NAN	
36,901	1,7025	-656,5	NAN	
37,001	1,7025	-657	NAN	
37,101	1,704	-657	NAN	
37,201	1,7025	-657	NAN	
37,301	1,704	-657	NAN	
37,401	1,7055	-657,5	NAN	
37,501	1,704	-657	NAN	
37,601	1,704	-657	NAN	
37,701	1,7025	-657	NAN	
37,801	1,7055	-657	NAN	
37,901	1,7055	-657,5	NAN	
38,001	1,6995	-657	NAN	
38,101	1,698	-656,5	NAN	
38,201	1,698	-657	NAN	
38,301	1,6995	-657	NAN	
38,401	1,6995	-656,5	NAN	
38,501	1,698	-656,5	NAN	
38,601	1,719	-659,5	NAN	
38,701	1,7355	-664	NAN	
38,801	1,7475	-668	NAN	
38,901	1,7655	-672	NAN	
39,001	1,779	-676,5	NAN	
39,101	1,7925	-681	NAN	
39,201	1,8	-684	NAN	
39,301	1,806	-686,5	NAN	
39,401	1,8165	-689	NAN	
39,501	1,827	-692,5	NAN	
39,601	1,8375	-695,5	NAN	
39,701	1,848	-698	NAN	
39,801	1,8585	-701,5	NAN	
39,901	1,8705	-704,5	NAN	
40,001	1,881	-708	NAN	
40,101	1,8915	-711	NAN	
40,201	1,899	-713,5	NAN	
40,301	1,911	-716	NAN	
40,401	1,92	-719,5	NAN	
40,501	1,929	-722	NAN	
40,601	1,9365	-724,5	NAN	
40,701	1,9395	-726	NAN	
40,801	1,947	-728	NAN	
40,901	1,953	-729,5	NAN	
41,001	1,959	-731	NAN	
41,101	1,968	-733,5	NAN	
41,201	1,977	-736	NAN	
41,301	1,9815	-738	NAN	
41,401	1,9875	-739	NAN	
41,501	1,998	-742	NAN	
41,601	2,013	-745,5	NAN	
41,701	2,022	-748	NAN	
41,801	2,0325	-750,5	NAN	
41,901	2,0445	-754,5	NAN	
42,001	2,055	-757	NAN	
42,101	2,0655	-760	NAN	
42,201	2,076	-763	NAN	
42,301	2,0865	-765,5	NAN	
42,401	2,097	-768	NAN	
42,501	2,1075	-771	NAN	
42,601	2,1225	-774,5	NAN	
42,701	2,133	-777,5	NAN	
42,801	2,1405	-780	NAN	
42,901	2,1525	-782,5	NAN	
43,001	2,163	-785	NAN	
43,101	2,1705	-788	NAN	
43,201	2,1795	-790	NAN	
43,301	2,1885	-792,5	NAN	
43,401	2,196	-795	NAN	
43,501	2,2065	-797	NAN	
43,601	2,2185	-800	NAN	
